tea,jill_says_,coffee_tag,type,id,lat,lon,amenity,name,,cuisine_ta,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7
,1,,node,5735248331,40.7050509,-73.928984,cafe,Kávé Espresso Bar,,sandwich;pastry,sandwich,pastry,,,,,
,0,,node,4513653789,40.7604216,-73.9843836,cafe,Kellogg´s Cafe,,,,,,,,,
,1,,node,5083557375,40.7586389,-73.9194747,cafe,Kinship Coffee,,,,,,,,,
,1,,node,8335897915,40.7769144,-73.9214749,cafe,Kinship Coffee,,,,,,,,,
,1,,node,2846677628,40.763595,-73.9150423,cafe,Kinship Coffee Cooperative,,,,,,,,,
,0,,node,2501543726,40.8112055,-73.9581283,cafe,Kitchenette [closed],,,,,,,,,
,1,,node,4227278392,40.7403739,-74.0055542,cafe,Kobrick Coffee,,,,,,,,,
,1,,node,6088775959,40.6771579,-73.9638146,cafe,Konditori,,swedish;bagel;pastry;sandwich,swedish,bagel,pastry,sandwich,,,
,1,,node,2825064846,40.7094485,-74.0066577,cafe,Konditori,,swedish,swedish,,,,,,
,1,,node,6696993241,40.7138499,-73.9908808,cafe,Kopitiam Malaysian Coffee,mmmm,,,,,,,,
,0,,node,5218863424,40.5997337,-73.9898377,cafe,Kowloon Cafe,,,,,,,,,
,0,,node,5978556721,40.707216,-74.008596,cafe,Koyzina Kafe,,,,,,,,,
,1,,node,6300063009,40.6598666,-73.9806132,cafe,Krupa Grocery,,american;brunch,american,brunch,,,,,
1,0,,node,2561485165,40.6341283,-74.0105726,cafe,KULU Desserts,,Desert,Desert,,,,,,
1,0,,node,5406249571,40.7373286,-73.877157,cafe,KULU Desserts Elmhurst,,“cheese foam drinks”,,,,,,,
1,0,,node,5397494204,40.760603,-73.8329669,cafe,KULU Desserts Flushing,,crepe;ice_cream,crepe,ice_cream,,,,,
1,0,,node,2572411294,40.7171391,-73.9945887,cafe,Kung Fu Tea,,bubble_tea,bubble_tea,,,,,,
1,0,,node,6680404242,40.6806937,-73.9777263,cafe,Kung Fu Tea,,bubble_tea,bubble_tea,,,,,,
1,0,,node,6932788478,40.6380601,-74.0064004,cafe,Kung Fu Tea,,bubble_tea,bubble_tea,,,,,,
1,0,,node,7052629733,40.7177378,-74.0000133,cafe,Kung Fu Tea,,bubble_tea,bubble_tea,,,,,,
1,0,,node,7314202222,40.7306776,-73.9952135,cafe,Kung Fu Tea,,,,,,,,,
,1,,node,5423595681,40.7118667,-73.9057757,cafe,L'aroma Dei Cafe,,,,,,,,,
,1,,node,5328483492,40.7538023,-73.9851089,cafe,L’Adresse American Bistro,,american,american,,,,,,
,0,,node,3674170468,40.6685322,-73.9804203,cafe,La Bagel Delight,,bagel;breakfast;sandwich,bagel,breakfast,sandwich,,,,
,1,,node,5358087423,40.7448363,-74.0028199,cafe,La Bergamote,,french,french,,,,,,
,1,,node,6187464284,40.766411,-73.991661,cafe,La Bergamote,,french,french,,,,,,
,0,,way,250072763,40.7350975,-73.9980595,cafe,La Contenta Oeste,,,,,,,,,
,0,,node,419360003,40.6647223,-73.9895351,cafe,La Fondita,,latin_american;breakfast,latin_american,breakfast,,,,,
,0,,node,6621617749,40.734963,-73.993037,cafe,La maison du croque monsieur [closed],,sandwich,sandwich,,,,,,
,,,node,7975003159,40.7202081,-74.0021478,cafe,La Mercerie,,french,french,,,,,,
,,,node,5156147426,40.7657215,-73.9191914,cafe,La Sabrosura,,,,,,,,,
,,,node,6876199945,40.6908789,-73.9567887,cafe,La Villa Café,,latin_american;breakfast,latin_american,breakfast,,,,,
,,,node,5474081137,40.6828823,-73.9821946,cafe,Lano's Coffee Shop & Restaurant,,latin_american,latin_american,,,,,,
,,,node,3926398284,40.7041176,-74.0121261,cafe,Latte Art,,,,,,,,,
,,,node,5978557997,40.7095297,-74.0119738,cafe,Lazzaro,,,,,,,,,
,,,node,8787410950,40.7741425,-73.9814385,cafe,Le Botaniste,,,,,,,,,
,,,node,4775546659,40.7597637,-73.9698075,cafe,Le Cafe Coffee,,,,,,,,,
,,,node,6612404170,40.735804,-73.9926767,cafe,Le Café coffee,,cafe,cafe,,,,,,
,,,node,6067214134,40.7541518,-73.9861387,cafe,Le Café Coffee,,,,,,,,,
,,,node,6896363475,40.6920918,-73.991004,cafe,Le Pain Quotidien,,french,french,,,,,,
,,,node,9036389125,40.7282924,-73.9891267,cafe,Le Petit Parisien,,sandwich;pastry;french,sandwich,pastry,french,,,,
,,,node,6238611746,40.6735663,-73.9824372,cafe,Le Succulent,,african;french;brunch,african,french,brunch,,,,
,,,node,5170130279,40.7693293,-73.914814,cafe,Lemonia Cafe,,,,,,,,,
,,,node,6611254400,40.7011396,-74.0133981,cafe,Len's papaya,,,,,,,,,
,,,node,5243575849,40.7325217,-73.9967304,cafe,Lena,,,,,,,,,
,,,node,1297282287,40.7450019,-73.9826038,cafe,Lenny's,,sandwich;bagel,sandwich,bagel,,,,,
,,,node,2573952300,40.7961902,-73.9710458,cafe,Lenny's Bagels,,,,,,,,,
,,,node,2547200373,40.7347076,-73.992346,cafe,Lenwich,,sandwich,sandwich,,,,,,
,,,way,247638257,40.6796671,-73.8502976,cafe,Liberty Coffee Shop,,,,,,,,,
,,,node,3864972068,40.746726,-73.947598,cafe,LIC Corner Café,,,,,,,,,
,,,node,3214830154,40.6726813,-73.9624605,cafe,Lincoln Station,,sandwich,sandwich,,,,,,
,,,node,6680630128,40.7988122,-73.952602,cafe,Little Bean Cafe,,,,,,,,,
,,,node,9104671450,40.7443565,-73.9542634,cafe,Little Chef Little Café,,,,,,,,,
,,,way,279647094,40.7118599,-73.9571534,cafe,Little Choc Apothecary,,crepe,crepe,,,,,,
,,,way,250411978,40.6977174,-73.9312826,cafe,Little Skips,,,,,,,,,
,,,node,5693951191,40.6849632,-73.9138237,cafe,Little Skips East,,,,,,,,,
,,,node,9122915888,40.6807429,-73.996853,cafe,Local Roots,,asian,asian,,,,,,
,,,node,4113143110,40.7623369,-73.9258716,cafe,Lots O Bagels (LOB),,bagels_/_sandwiches,bagels_/_sandwiches,,,,,,
,,,node,5782496201,40.7945777,-73.9337278,cafe,Love Cafe,,,,,,,,,
,,,node,3212412171,40.7582917,-73.9197715,cafe,Love Café,,,,,,,,,
,,,node,8996587943,40.7487361,-73.9778507,cafe,Lucid Cafe,,,,,,,,,
,,,node,2550990526,40.7285208,-73.7827765,cafe,Lulu's,,bakery,bakery,,,,,,
,,,way,284621136,40.7615747,-73.831686,cafe,M Tea,,bubble_tea;desserts;juices_and_smoothies,bubble_tea,desserts,juices_and_smoothies,,,,
,,,node,1427273368,40.7523658,-73.9738921,cafe,Macchiato Espresso Bar,,,,,,,,,
,,,node,5715379617,40.6839299,-73.9172262,cafe,MacDonough Cafe,,,,,,,,,
,,,node,3236430399,40.7632106,-73.922027,cafe,Madame Sousou,,,,,,,,,
,,,node,4850230746,40.7075935,-74.0021812,cafe,Made Fresh Daily,,sandwich,sandwich,,,,,,
,,,node,3144820987,40.6418353,-73.96338,cafe,Madeline,,,,,,,,,
,,,node,5978556714,40.711896,-74.0005122,cafe,Madison Bagel&Grill,,,,,,,,,
,,,node,4848257933,40.7188835,-74.0101049,cafe,Maison Kayser,,,,,,,,,
,0,,node,5941202236,40.6559297,-74.0030444,cafe,Mama Lupita's Bistro,,mexican;breakfast,mexican,breakfast,,,,,
,1,,node,6006276987,40.7202527,-73.9983375,cafe,Maman,,pastry,pastry,,,,,,
,1,,node,6006276988,40.7433245,-73.9901642,cafe,Maman,,,,,,,,,
,1,,node,6800262485,40.7304598,-73.9581342,cafe,Maman,,,,,,,,,
,,,node,4931621761,40.7677156,-73.9115083,cafe,Manar Cafe,,,,,,,,,
,,,node,4711391870,40.7526386,-73.9845169,cafe,Mangia Organic,,,,,,,,,
,,,node,6615272823,40.756182,-73.9810387,cafe,Manhattan,,,,,,,,,
,,,node,4450364090,40.8213006,-73.9445186,cafe,Manhattanville Coffee,,,,,,,,,
,,,node,5978558886,40.7082492,-74.0101892,cafe,Manon Cafe,,,,,,,,,
,,,node,4646428189,40.69506,-73.9492931,cafe,Marcy and Myrtle,,,,,,,,,
,,,node,6761763979,40.7207076,-73.9577014,cafe,Marcy and Myrtle,,,,,,,,,
,,,node,5528676228,40.7579702,-73.9838946,cafe,Margon Restaurant,,,,,,,,,
,,,node,4557782565,40.752013,-73.975055,cafe,Market Cafe,,deli,deli,,,,,,
,,,node,2561900330,40.6593583,-74.0046304,cafe,Market Coffee,,,,,,,,,
,,,node,2850982606,40.7633433,-73.771073,cafe,Martha's Country Bakery,,,,,,,,,
,,,node,5091148526,40.6927703,-73.9404706,cafe,Mary's Coffee Shop,,,,,,,,,
,,,node,6008970685,40.7606732,-73.985793,cafe,Masseria Caffe & Bakery,,,,,,,,,
,,,node,6916462820,40.7180055,-73.9972758,cafe,Matcha n' More,,ice_cream,ice_cream,,,,,,
,,,node,4629752125,40.740124,-74.0014925,cafe,MatchaBar,,,,,,,,,
,,,node,4668146190,40.7412658,-74.0044122,cafe,MatchaBar Chelsea,,,,,,,,,
,,,node,9098890025,40.768414,-73.9588952,cafe,Matto Espresso,,,,,,,,,
,,,node,5453156336,40.75932,-73.8302071,cafe,Maxin Bakery,,Quick_bite,Quick_bite,,,,,,
,,,node,4811897621,40.723385,-73.9960056,cafe,McNally Jackson,,,,,,,,,
,,,node,5616253137,40.7129063,-73.9902499,cafe,Mee Cafe,,,,,,,,,
,,,node,5231705717,40.7149276,-73.9983164,cafe,Mee Sum Cafe,,,,,,,,,
,,,node,7054940498,40.7792219,-73.9479072,cafe,Mellow Yellow Coffee & Vibes,,mediterranean,mediterranean,,,,,,
,,,node,6371590885,40.7363825,-74.0060719,cafe,MeMe,,,,,,,,,
,,,node,2567931029,40.6730276,-73.9500653,cafe,Meme's Healthy Nibbles,,,,,,,,,
,,,node,5218862261,40.5928524,-73.9881893,cafe,Memories,,,,,,,,,
,,,node,5686408267,40.7575483,-73.9269653,cafe,Menú Coffee Bar,,,,,,,,,
,,,node,3743024926,40.7143881,-73.95913,cafe,Meyers Bageri,,,,,,,,,
,,,node,8934079629,40.7207491,-73.8442214,cafe,Mi Tea,,bubble_tea,bubble_tea,,,,,,
,,,node,6057926785,40.6870195,-73.9901147,cafe,Mia's Bakery,,,,,,,,,
,,,node,4868117621,40.6439276,-74.0777852,cafe,Mike Food Deli,,,,,,,,,
,,,node,2603955352,40.8414095,-73.9398998,cafe,Mike's Bagels,,bagel,bagel,,,,,,
,,,node,2522802849,40.774984,-73.9117049,cafe,Mike's Diner,,,,,,,,,
,,,node,2563436655,40.634329,-73.9661043,cafe,Milk and Honey,,,,,,,,,
,,,node,2275578123,40.7364039,-73.9551168,cafe,Milk and Roses,,,,,,,,,
,,,node,6260632696,40.7823764,-73.9811597,cafe,Mille-Feuille Bakery Cafe,,,,,,,,,
,,,node,1378899206,40.7231111,-74.0018207,cafe,Milux Cafe,,,,,,,,,
,,,node,2552604088,40.6227094,-74.0286001,cafe,Mocha Coffee,,,,,,,,,
,,,node,419360064,40.6901914,-73.9935675,cafe,Mocha Hookah,,middle_eastern;breakfast,middle_eastern,breakfast,,,,,
,,,node,6681855568,40.6804401,-73.9528214,cafe,Mocha Pride,,,,,,,,,
,,,node,2020487652,40.7364693,-73.9790705,cafe,Möge Tee,,,,,,,,,
,,,node,5797335696,40.6919532,-73.986422,cafe,Möge Tee,,,,,,,,,
,,,node,2539225297,40.7872284,-73.9714094,cafe,Momofuku Milk Bar,,,,,,,,,
,,,node,5333551106,40.7505545,-73.9702839,cafe,Mona,,,,,,,,,
,,,node,2846642881,40.7576335,-73.9224942,cafe,Monika's Cafe Bar,,mediterranean,mediterranean,,,,,,
,,,node,5852378587,40.6819511,-73.9959254,cafe,Monteleone's Bakery & Cafe,,cakes;cookies;ice_cream,cakes,cookies,ice_cream,,,,
,,,node,6208859175,40.7629454,-73.8307646,cafe,Moon Cafe,,,,,,,,,
,,,node,3992545157,40.71555,-73.990195,cafe,More Parlour,,asian,asian,,,,,,
,,,node,5243567855,40.727163,-73.9999069,cafe,"Morgenstern's Finest Ice Crea,",,ice_cream,ice_cream,,,,,,
,,,node,4811824722,40.721406,-73.9930541,cafe,morgenstern's finest ice cream,,,,,,,,,
,,,node,4315763593,40.6733902,-73.9630957,cafe,Most High,,,,,,,,,
,,,node,5218846563,40.6000144,-73.9902745,cafe,Mr & Miss Cafe,,,,,,,,,
,,,node,5367308117,40.6804782,-73.9778756,cafe,Mr. Wish,,tea,tea,,,,,,
,,,node,2561615106,40.6377476,-74.0074241,cafe,Mudflow Bubble Tea,,bubble_tea,bubble_tea,,,,,,
,,,node,2377128172,40.7447814,-73.9985854,cafe,Murray's Bagels,,bagel,bagel,,,,,,
,,,node,4300546590,40.7363315,-73.9971668,cafe,Murray's Bagels,,bagel,bagel,,,,,,
,,,node,2838706928,40.7125301,-73.9438874,cafe,Muz Muz CBD Lounge,,snack,snack,,,,,,
,,,node,1427265083,40.7538356,-73.9761648,cafe,Naples 45,,,,,,,,,
,,,node,3805991013,40.7140159,-73.9484837,cafe,Napoli Bakery,,Bakery,Bakery,,,,,,
,,,node,2711466517,40.7532252,-73.9668578,cafe,Nations Café,,,,,,,,,
,,,node,4193991037,40.682324,-73.9933065,cafe,Nature's Grill,,health_food;burger;juice,health_food,burger,juice,,,,
,,,node,5794664401,40.6828547,-73.9952495,cafe,Nerd Be Cool,,,,,,,,,
,,,node,6744726774,40.7439734,-73.9148875,cafe,New City Billiards & Cafe,,,,,,,,,
,,,node,5564035840,40.8750868,-73.8793015,cafe,New Star Coffee Shop,,,,,,,,,
,,,node,2522802854,40.7747131,-73.913717,cafe,New York City Bagel and Coffee House,,,,,,,,,
,,,node,6788486988,40.756443,-73.9717345,cafe,New York Luncheonette,,,,,,,,,
,,,node,888984017,40.717466,-73.958341,cafe,New York Muffins,,,,,,,,,
,,,node,2744965101,40.774277,-73.9814791,cafe,Nick & Toni's Cafe,,,,,,,,,
,,,node,5487146971,40.6796283,-73.9822309,cafe,Ninth Street Espresso,,,,,,,,,
,,,node,5889547501,40.7270509,-73.9801128,cafe,Ninth Street Espresso,,,,,,,,,
,,,node,7653745278,40.7483337,-73.9937884,cafe,Ninth Street Espresso,,,,,,,,,
,,,node,5939562687,40.7761994,-73.9815882,cafe,Noi Due Cafe,,,,,,,,,
,,,node,4284811306,40.7145174,-73.9981752,cafe,Nom Wah Tea Parlor,,,,,,,,,
,,,node,5934793658,40.7040845,-73.901837,cafe,Nomad Cafe and Eatery,,sandwich;bagel;breakfast,sandwich,bagel,breakfast,,,,
,,,node,5365035494,40.7023975,-73.9008093,cafe,Norma's Corner Shoppe,,sandwich;bagel;bakery;pastry;soup,sandwich,bagel,bakery,pastry,soup,,
,,,node,5842360289,40.6126267,-74.0004814,cafe,Not Only Bagels,,bagel,bagel,,,,,,
,,,node,6221183785,40.7347592,-73.9925643,cafe,Nutella café,,,,,,,,,
,,,node,5481496774,40.7658549,-73.9195051,cafe,NYC Bagel Coffee,,,,,,,,,
,,,node,6621617747,40.7358148,-73.9976834,cafe,O Café,,,,,,,,,
,,,node,5221368199,40.6628172,-73.9539313,cafe,Oaxaca Taqueria,,,,,,,,,
,,,node,5906840087,40.7554977,-73.9412472,cafe,Oh! Bagels,,,,,,,,,
,,,node,1795796594,40.6777327,-73.9686204,cafe,Olde Brooklyn Bagel Shoppe,,bagel;sandwich,bagel,sandwich,,,,,
,,,node,8047166470,40.7611903,-73.9240141,cafe,Omonia Cafe,,greek,greek,,,,,,
,,,node,8881081277,40.7169447,-73.994646,cafe,one cup tea,,smoothie;tea,smoothie,tea,,,,,
,,,node,5481546589,40.7033726,-73.9904309,cafe,One Girl Cookies,,bakery,bakery,,,,,,
,,,node,5978556725,40.7090861,-74.0070176,cafe,Open Kitchen,,,,,,,,,
,,,node,5852280114,40.774067,-73.9512006,cafe,Oren's Daily Roast,,,,,,,,,
,,,node,5852296044,40.7544657,-73.9865956,cafe,Oren's Daily Roast,,,,,,,,,
,,,node,5852314821,40.8054794,-73.965421,cafe,Oren's Daily Roast,,,,,,,,,
,,,node,2303950107,40.7851171,-73.9766494,cafe,Organic Avenue,,,,,,,,,
,,,node,9132786081,40.5849963,-73.9511193,cafe,Orso,,,,,,,,,
,,,node,9045283641,40.7317675,-74.0064128,cafe,Oscar's Place,,british,british,,,,,,
,,,node,6248588890,40.7146755,-73.9566512,cafe,Oslo Coffee,,,,,,,,,
,,,node,2422377040,40.7131024,-73.9623534,cafe,Oslo Coffee Roasters,,,,,,,,,
,,,node,4757977331,40.7691438,-73.9536834,cafe,Oslo Coffee Roasters,,,,,,,,,
,,,node,4894493421,40.7144862,-73.9821342,cafe,Ost Cafe,,,,,,,,,
,,,node,3862797058,40.754429,-73.933859,cafe,Our Coffee Shop,,,,,,,,,
,,,node,4998805612,40.7327816,-73.9910345,cafe,Outro,,,,,,,,,
,,,node,2562136789,40.6614338,-73.9799655,cafe,Overgreens,,salad;sandwich,salad,sandwich,,,,,
,,,node,6177508887,40.6510263,-74.0037038,cafe,Palacios Café,,,,,,,,,
,,,node,6217348319,40.7657733,-73.9657807,cafe,Panda Bubble Tea,,,,,,,,,
,,,node,6611254398,40.7462961,-73.9894918,cafe,Paper,,,,,,,,,
,,,node,2494104052,40.6475187,-73.973854,cafe,Parade Café,,,,,,,,,
,,,node,6621617750,40.7325794,-73.9903005,cafe,Paradis,,,,,,,,,
,,,node,6898319068,40.6454846,-73.7778471,cafe,Paris Cafe,,,,,,,,,
,,,node,8927772748,40.7237188,-73.8501889,cafe,Parker Pantry,,,,,,,,,
,,,node,4786076422,40.7138876,-73.9562351,cafe,Parlor Coffee,,,,,,,,,
,,,node,5840570545,40.6166822,-74.0310713,cafe,Pasticceria Rocco,,,,,,,,,
,,,node,7094126612,40.7985012,-73.9686348,cafe,Peaky Barista,,,,,,,,,
,,,node,3727111707,40.6679072,-73.9875641,cafe,Pearl Gate,,frozen_yogurt,frozen_yogurt,,,,,,
,,,node,8631908538,40.6934184,-73.9673028,cafe,Peck's,,,,,,,,,
,,,way,250362146,40.6917048,-73.9710916,cafe,Peckish,,,,,,,,,
,,,node,2555580688,40.7437268,-73.9814828,cafe,Penelope,,,,,,,,,
,,,node,6261907676,40.7168164,-73.9982315,cafe,Penguin Ice Cream,,,,,,,,,
,,,node,2711628444,40.7516393,-73.9702273,cafe,Pennylane Coffee,,,,,,,,,
,,,node,7363764833,40.729577,-73.9788303,cafe,Perk,,,,,,,,,
,,,node,3676918485,40.7342256,-73.9862556,cafe,Piccolo Cafe,,italian,italian,,,,,,
,,,node,4479721389,40.7643286,-73.984836,cafe,Pick a Bagel,,bagel,bagel,,,,,,
,,,node,8097694955,40.7383802,-73.9825391,cafe,Pick a Bagel,,bagel,bagel,,,,,,
,,,node,6216930316,40.7635715,-73.9670304,cafe,Pick a Bagel,,,,,,,,,
,,,node,3341829009,40.7736696,-73.9596624,cafe,Pick-A-Bagel,,bagel;sandwich,bagel,sandwich,,,,,
,,,node,5852364693,40.7718742,-73.9563636,cafe,Pick-A-Bagel,,bagel,bagel,,,,,,
,,,node,889261891,40.7145898,-74.0151484,cafe,Pick-a-Bagel,,,,,,,,,
,,,way,379804456,40.7798768,-73.9885841,cafe,Pier i Cafe,,,,,,,,,
,,,node,2569888074,40.7193908,-73.8424538,cafe,Pink Forest,,,,,,,,,
,,,node,5978558008,40.7070318,-74.0080353,cafe,Pita Press,,greek,greek,,,,,,
,,,node,5937855588,40.7049901,-73.9234506,cafe,Pitanga,,health_food;sandwich;juice,health_food,sandwich,juice,,,,
,,,node,5101542622,40.7081578,-74.0139728,cafe,Planet Gyros,,,,,,,,,
,,,node,6314774119,40.6805304,-73.9945032,cafe,Planted Cafe,,health_food;breakfast,health_food,breakfast,,,,,
,,,node,2547041086,40.7225241,-73.9934347,cafe,PlantShed Cafe at Prince Street,,,,,,,,,
,,,node,5600185466,40.6865989,-73.9547153,cafe,Playground Coffee Shop,,snack,snack,,,,,,
,,,node,4850904724,40.8000997,-73.9678113,cafe,Plowshares Coffee Roasters,,,,,,,,,
,,,node,2494312775,40.6982639,-73.9927853,cafe,Plymouth Café,,breakfast;sandwich,breakfast,sandwich,,,,,
,,,node,5346841821,40.6531009,-73.9759494,cafe,Poetica Coffee,,,,,,,,,
,,,node,6635017885,40.7581131,-73.974725,cafe,Pomme Palais Bakery and Coffee,,,,,,,,,
,,,node,5101542322,40.7081115,-74.0138737,cafe,Pomodoro Pizza,,pizza,pizza,,,,,,
,,,node,2549967215,40.6842945,-73.996843,cafe,Poppy's,,,,,,,,,
,,,node,6693352326,40.7023693,-73.9016351,cafe,Porcelain,,austrian;pastry,austrian,pastry,,,,,
,,,node,2568554106,40.7025879,-73.9889397,cafe,pressed juicery,,,,,,,,,
,,,node,2806938230,40.85355,-73.889002,cafe,Prince coffee house,,,,,,,,,
,,,node,7656550169,40.6358941,-74.0129469,cafe,Prince Tea House,,tea_house;small-plates;bubble_tea,tea_house,small-plates,bubble_tea,,,,
,,,node,8379835169,40.603699,-73.995822,cafe,Prince Tea House,,dessert;tea;cake,dessert,tea,cake,,,,
,,,node,5079995856,40.7601238,-73.9178682,cafe,Prince Tea House,,,,,,,,,
,,,node,3215168669,40.7302041,-74.0032586,cafe,Prodigy Coffee,,,,,,,,,
,,,node,6263326882,40.7093791,-74.0086632,cafe,PROOF Coffee Roasters,,,,,,,,,
,,,node,7178256995,40.6869181,-73.9786569,cafe,Pub Date,,,,,,,,,
,,,node,7395477870,40.8072257,-73.9596805,cafe,Publique,,,,,,,,,
,,,node,6319618552,40.6887402,-73.9908157,cafe,Pure Green,,health_food;juice,health_food,juice,,,,,
,,,way,241848673,40.6395764,-73.9673604,cafe,Qathra Cafe,,,,,,,,,
,,,node,6399642997,40.7741707,-73.9082046,cafe,Queen's Room,,,,,,,,,
,,,node,5391394997,40.7752745,-73.9114744,cafe,QWNS Cafe,,,,,,,,,
,,,node,4927169521,40.7089893,-74.0055485,cafe,R&R Coffee,,,,,,,,,
,,,way,250164811,40.6589572,-73.9507469,cafe,Rain Eatery and Juice Bar,,,,,,,,,
,,,node,6376472185,40.7716285,-73.9657301,cafe,Ralph's Coffee,,,,,,,,,
,,,node,6206712391,40.7928702,-73.9410205,cafe,Rasberry Deli & Grocery,,sandwich,sandwich,,,,,,
,,,node,6311383922,40.7489626,-73.9763378,cafe,Ratatouille,,french;breakfast;sandwich,french,breakfast,sandwich,,,,
,,,node,6109932937,40.7378288,-74.0047228,cafe,Rebel Coffee,,,,,,,,,
,,,node,7254232934,40.6434182,-73.9697886,cafe,Red Mist Hookah Lounge,,,,,,,,,
,,,node,7223921085,40.7170895,-73.961193,cafe,Republic of Booza,,,,,,,,,
,,,way,241827945,40.6933883,-73.9691149,cafe,Rethink Cafe,,,,,,,,,
,,,node,5477794022,40.7167956,-73.951889,cafe,Reunion,,,,,,,,,
,,,node,2710195178,40.7688283,-73.9885588,cafe,Rex,,,,,,,,,
,,,node,2846354510,40.7489601,-73.8907354,cafe,Ricky's Cafe,,,,,,,,,
,,,node,6940016036,40.7189073,-73.9901737,cafe,Rise Brewing Company,,,,,,,,,
,,,node,2569261266,40.736735,-74.0013586,cafe,Roasting Plant,,,,,,,,,
,,,node,2569065498,40.7360053,-74.000928,cafe,Roey's,,,,,,,,,
,,,node,5373522803,40.7092698,-73.9042364,cafe,Rogner Cafe and Lounge,,,,,,,,,
,,,node,7147454646,40.6900359,-73.9653948,cafe,Rosalu Diner,,breakfast;american,breakfast,american,,,,,
,,,node,2897923551,40.7067063,-74.0042818,cafe,Rtisan Coffee Project,,seafood,seafood,,,,,,
,,,node,5348392455,40.7006712,-73.9038041,cafe,Rudy's Pastry Shop,,,,,,,,,
,,,node,5331099712,40.7197221,-73.9898374,cafe,Russ & Daughters Cafe,,deli;american,deli,american,,,,,
,,,node,4130652235,40.7596945,-73.9958873,cafe,Rustic Table,,,,,,,,,
,,,way,276414044,40.8844489,-73.8999112,cafe,S & S Cheesecake,,,,,,,,,
,,,node,7920742160,40.7458317,-73.8999102,cafe,Sabroso Coffee Shop,,,,,,,,,
,,,node,5709672352,40.8693627,-73.9155908,cafe,Sahara Cafe,,,,,,,,,
,,,node,8861668918,40.7132893,-74.0096484,cafe,Salad Box,,,,,,,,,
,,,node,6174373286,40.7224336,-74.0034695,cafe,Sanctuary T,,,,,,,,,
,,,node,3041561933,40.7354463,-74.0031986,cafe,Sant Ambroeus,,,,,,,,,
,,,node,7040598185,40.7643995,-73.969084,cafe,Sant Ambroeus,,,,,,,,,
,,,node,6919152919,40.7180129,-74.0019883,cafe,Sawada Coffee,,,,,,,,,
,,,node,8220642027,40.7564343,-73.7556644,cafe,Science Cafe,,,,,,,,,
,,,node,2451205739,40.7925399,-73.9711319,cafe,Screme Gelato Bar,,ice_cream,ice_cream,,,,,,
,,,way,247838653,40.7269875,-73.9905967,cafe,Sebastian Brecht OCD Chocolate Shop,,chocolate,chocolate,,,,,,
,,,node,6073872634,40.7131587,-73.9087002,cafe,Sebastian's Cafe,,,,,,,,,
,,,way,926954130,40.7041583,-73.9311713,cafe,Seitan's Helper,,sandwich,sandwich,,,,,,
,,,node,5349396115,40.6970156,-73.9062504,cafe,Seitan's Helper,,,,,,,,,
,,,node,7620039824,40.8058245,-73.9412641,cafe,Serengeti Teas & Spices,,,,,,,,,
,,,node,5978837391,40.7147856,-73.9611749,cafe,Setagaya,,japanese,japanese,,,,,,
,,,node,6916463756,40.7272465,-73.9866334,cafe,Setsugekka,,pastry;japanese,pastry,japanese,,,,,
,,,node,3966939353,40.7439872,-73.9858906,cafe,Seven grams,,,,,,,,,
,,,node,6172148685,40.7054219,-73.9323788,cafe,Sey Coffee,,,,,,,,,
,,,node,4316480189,40.7171428,-73.962413,cafe,Shanti Shack,,,,,,,,,
,,,node,2761499679,40.7982686,-73.9694666,cafe,Shiny Tea NY,,bubble_tea,bubble_tea,,,,,,
,,,node,4786042527,40.7146942,-73.9986811,cafe,Silk Road Cafe,,,,,,,,,
,,,way,282110130,40.8135084,-73.8086009,cafe,Silver Sweets and Cafe,,,,,,,,,
,,,node,8941943724,40.7684383,-73.9243666,cafe,Sip A Cup,,,,,,,,,
,,,node,2268954771,40.6976102,-73.9361884,cafe,Skytown,,,,,,,,,
,,,node,6816991370,40.7399793,-73.9841814,cafe,Smile To Go,,,,,,,,,
,,,node,2494243515,40.6847629,-73.9919462,cafe,Smith St. Bagels,,bagel;sandwich,bagel,sandwich,,,,,
,,,node,7678152127,40.7407221,-73.9880906,cafe,Snowfox Cafe,,,,,,,,,
,,,node,3819501657,40.7223864,-73.9830235,cafe,Solo Pizza,,pizza,pizza,,,,,,
,,,node,7732026821,40.7672465,-73.9171552,cafe,Sonbob’s,,,,,,,,,
,,,node,5978792116,40.7073322,-74.0059333,cafe,Sons of Thunder,,,,,,,,,
,,,node,3821171656,40.7536535,-73.984378,cafe,Southwest Porch,,burger,burger,,,,,,
,,,node,7159624185,40.7482318,-73.9883698,cafe,Speedy's Cafe,,,,,,,,,
,,,node,7678152118,40.7402786,-73.9870432,cafe,Spin,,,,,,,,,
,,,node,883711917,40.7265887,-73.9888284,cafe,Spiritea,,bubble_tea,bubble_tea,,,,,,
,,,node,5364972600,40.7080471,-73.8979865,cafe,Spolem Café and Lounge,,polish,polish,,,,,,
,,,node,6903042182,40.7178852,-74.0002468,cafe,Spring Cafe,,,,,,,,,
,,,node,2183010472,40.7037137,-74.0104781,cafe,Springbone,,health_food,health_food,,,,,,
,,,node,5782951777,40.6844314,-73.9788932,cafe,Squarrel Cafe,,,,,,,,,
,,,node,2377128148,40.7439702,-73.9997102,cafe,St Kilda Coffee,,,,,,,,,
